Timestamp,n-unique-addresses
2013-06-03 00:00:00,63443.0
2013-06-04 00:00:00,64541.0
2013-06-05 00:00:00,65079.0
2013-06-06 00:00:00,60676.0
2013-06-07 00:00:00,59933.0
2013-06-08 00:00:00,47541.0
2013-06-09 00:00:00,45478.0
2013-06-10 00:00:00,50635.0
2013-06-11 00:00:00,56360.0
2013-06-12 00:00:00,52892.0
2013-06-13 00:00:00,55259.0
2013-06-14 00:00:00,63694.0
2013-06-15 00:00:00,43528.0
2013-06-16 00:00:00,39659.0
2013-06-17 00:00:00,47538.0
2013-06-18 00:00:00,51399.0
2013-06-19 00:00:00,57558.0
2013-06-20 00:00:00,54098.0
2013-06-21 00:00:00,55870.0
2013-06-22 00:00:00,47672.0
2013-06-23 00:00:00,40871.0
2013-06-24 00:00:00,52722.0
2013-06-25 00:00:00,50043.0
2013-06-26 00:00:00,54144.0
2013-06-27 00:00:00,50989.0
2013-06-28 00:00:00,56602.0
2013-06-29 00:00:00,50788.0
2013-06-30 00:00:00,41358.0
2013-07-01 00:00:00,56374.0
2013-07-02 00:00:00,51868.0
2013-07-03 00:00:00,55754.0
2013-07-04 00:00:00,50059.0
2013-07-05 00:00:00,50395.0
2013-07-06 00:00:00,42492.0
2013-07-07 00:00:00,38512.0
2013-07-08 00:00:00,52297.0
2013-07-09 00:00:00,55509.0
2013-07-10 00:00:00,54321.0
2013-07-11 00:00:00,61548.0
2013-07-12 00:00:00,66681.0
2013-07-13 00:00:00,50760.0
2013-07-14 00:00:00,38901.0
2013-07-15 00:00:00,49774.0
2013-07-16 00:00:00,55925.0
2013-07-17 00:00:00,53170.0
2013-07-18 00:00:00,52109.0
2013-07-19 00:00:00,50353.0
2013-07-20 00:00:00,42223.0
2013-07-21 00:00:00,42370.0
2013-07-22 00:00:00,50290.0
2013-07-23 00:00:00,53996.0
2013-07-24 00:00:00,54327.0
2013-07-25 00:00:00,54353.0
2013-07-26 00:00:00,51523.0
2013-07-27 00:00:00,41923.0
2013-07-28 00:00:00,40133.0
2013-07-29 00:00:00,56108.0
2013-07-30 00:00:00,58704.0
2013-07-31 00:00:00,66141.0
2013-08-01 00:00:00,103351.0
2013-08-02 00:00:00,64646.0
2013-08-03 00:00:00,49767.0
2013-08-04 00:00:00,46551.0
2013-08-05 00:00:00,62137.0
2013-08-06 00:00:00,61187.0
2013-08-07 00:00:00,64954.0
2013-08-08 00:00:00,60891.0
2013-08-09 00:00:00,54319.0
2013-08-10 00:00:00,51094.0
2013-08-11 00:00:00,43353.0
2013-08-12 00:00:00,88571.0
2013-08-13 00:00:00,61005.0
2013-08-14 00:00:00,64243.0
2013-08-15 00:00:00,64588.0
2013-08-16 00:00:00,69111.0
2013-08-17 00:00:00,51598.0
2013-08-18 00:00:00,47444.0
2013-08-19 00:00:00,69236.0
2013-08-20 00:00:00,67419.0
2013-08-21 00:00:00,69302.0
2013-08-22 00:00:00,72393.0
2013-08-23 00:00:00,63359.0
2013-08-24 00:00:00,52996.0
2013-08-25 00:00:00,48353.0
2013-08-26 00:00:00,62217.0
2013-08-27 00:00:00,72059.0
2013-08-28 00:00:00,73597.0
2013-08-29 00:00:00,65094.0
2013-08-30 00:00:00,75212.0
2013-08-31 00:00:00,77866.0
2013-09-01 00:00:00,47233.0
2013-09-02 00:00:00,52321.0
2013-09-03 00:00:00,57454.0
2013-09-04 00:00:00,62447.0
2013-09-05 00:00:00,59898.0
2013-09-06 00:00:00,58464.0
2013-09-07 00:00:00,50956.0
2013-09-08 00:00:00,44651.0
2013-09-09 00:00:00,56478.0
2013-09-10 00:00:00,55495.0
2013-09-11 00:00:00,61906.0
2013-09-12 00:00:00,63265.0
2013-09-13 00:00:00,57481.0
2013-09-14 00:00:00,45429.0
2013-09-15 00:00:00,44238.0
2013-09-16 00:00:00,57572.0
2013-09-17 00:00:00,60864.0
2013-09-18 00:00:00,64710.0
2013-09-19 00:00:00,67276.0
2013-09-20 00:00:00,66115.0
2013-09-21 00:00:00,55887.0
2013-09-22 00:00:00,51054.0
2013-09-23 00:00:00,67019.0
2013-09-24 00:00:00,65926.0
2013-09-25 00:00:00,64982.0
2013-09-26 00:00:00,65886.0
2013-09-27 00:00:00,64406.0
2013-09-28 00:00:00,56523.0
2013-09-29 00:00:00,56535.0
2013-09-30 00:00:00,67081.0
2013-10-01 00:00:00,73655.0
2013-10-02 00:00:00,77728.0
2013-10-03 00:00:00,66403.0
2013-10-04 00:00:00,63208.0
2013-10-05 00:00:00,51842.0
2013-10-06 00:00:00,49517.0
2013-10-07 00:00:00,62040.0
2013-10-08 00:00:00,64024.0
2013-10-09 00:00:00,67064.0
2013-10-10 00:00:00,67237.0
2013-10-11 00:00:00,65117.0
2013-10-12 00:00:00,55313.0
2013-10-13 00:00:00,66517.0
2013-10-14 00:00:00,68679.0
2013-10-15 00:00:00,71738.0
2013-10-16 00:00:00,77361.0
2013-10-17 00:00:00,65903.0
2013-10-18 00:00:00,70030.0
2013-10-19 00:00:00,74510.0
2013-10-20 00:00:00,61813.0
2013-10-21 00:00:00,79056.0
2013-10-22 00:00:00,91759.0
2013-10-23 00:00:00,87018.0
2013-10-24 00:00:00,89418.0
2013-10-25 00:00:00,80608.0
2013-10-26 00:00:00,60631.0
2013-10-27 00:00:00,54721.0
2013-10-28 00:00:00,68820.0
2013-10-29 00:00:00,70371.0
2013-10-30 00:00:00,78591.0
2013-10-31 00:00:00,79243.0
2013-11-01 00:00:00,71947.0
2013-11-02 00:00:00,65176.0
2013-11-03 00:00:00,65338.0
2013-11-04 00:00:00,83348.0
2013-11-05 00:00:00,97335.0
2013-11-06 00:00:00,97369.0
2013-11-07 00:00:00,109301.0
2013-11-08 00:00:00,106680.0
2013-11-09 00:00:00,106130.0
2013-11-10 00:00:00,95024.0
2013-11-11 00:00:00,88300.0
2013-11-12 00:00:00,98250.0
2013-11-13 00:00:00,101388.0
2013-11-14 00:00:00,112531.0
2013-11-15 00:00:00,102176.0
2013-11-16 00:00:00,88478.0
2013-11-17 00:00:00,89325.0
2013-11-18 00:00:00,140360.0
2013-11-19 00:00:00,170557.0
2013-11-20 00:00:00,139562.0
2013-11-21 00:00:00,128839.0
2013-11-22 00:00:00,137706.0
2013-11-23 00:00:00,130687.0
2013-11-24 00:00:00,102145.0
2013-11-25 00:00:00,121251.0
2013-11-26 00:00:00,153552.0
2013-11-27 00:00:00,170801.0
2013-11-28 00:00:00,174633.0
2013-11-29 00:00:00,162274.0
2013-11-30 00:00:00,138750.0
2013-12-01 00:00:00,136377.0
2013-12-02 00:00:00,146063.0
2013-12-03 00:00:00,148813.0
2013-12-04 00:00:00,154055.0
2013-12-05 00:00:00,157285.0
2013-12-06 00:00:00,142973.0
2013-12-07 00:00:00,129059.0
2013-12-08 00:00:00,95435.0
2013-12-09 00:00:00,136327.0
2013-12-10 00:00:00,128426.0
2013-12-11 00:00:00,127804.0
2013-12-12 00:00:00,111331.0
2013-12-13 00:00:00,121972.0
2013-12-14 00:00:00,111422.0
2013-12-15 00:00:00,106045.0
2013-12-16 00:00:00,145742.0
2013-12-17 00:00:00,133831.0
2013-12-18 00:00:00,152236.0
2013-12-19 00:00:00,134046.0
2013-12-20 00:00:00,118892.0
2013-12-21 00:00:00,107061.0
2013-12-22 00:00:00,99505.0
2013-12-23 00:00:00,132256.0
2013-12-24 00:00:00,114065.0
2013-12-25 00:00:00,113223.0
2013-12-26 00:00:00,106343.0
2013-12-27 00:00:00,110058.0
2013-12-28 00:00:00,95057.0
2013-12-29 00:00:00,94132.0
2013-12-30 00:00:00,133540.0
2013-12-31 00:00:00,100706.0
2014-01-01 00:00:00,85153.0
2014-01-02 00:00:00,114151.0
2014-01-03 00:00:00,122070.0
2014-01-04 00:00:00,99666.0
2014-01-05 00:00:00,114078.0
2014-01-06 00:00:00,151592.0
2014-01-07 00:00:00,121168.0
2014-01-08 00:00:00,128008.0
2014-01-09 00:00:00,116570.0
2014-01-10 00:00:00,108863.0
2014-01-11 00:00:00,111256.0
2014-01-12 00:00:00,100294.0
2014-01-13 00:00:00,133710.0
2014-01-14 00:00:00,110009.0
2014-01-15 00:00:00,115651.0
2014-01-16 00:00:00,108455.0
2014-01-17 00:00:00,113841.0
2014-01-18 00:00:00,92393.0
2014-01-19 00:00:00,95238.0
2014-01-20 00:00:00,152042.0
2014-01-21 00:00:00,137213.0
2014-01-22 00:00:00,132174.0
2014-01-23 00:00:00,124504.0
2014-01-24 00:00:00,123371.0
2014-01-25 00:00:00,107992.0
2014-01-26 00:00:00,109747.0
2014-01-27 00:00:00,151306.0
2014-01-28 00:00:00,134406.0
2014-01-29 00:00:00,122232.0
2014-01-30 00:00:00,131665.0
2014-01-31 00:00:00,131259.0
2014-02-01 00:00:00,120110.0
2014-02-02 00:00:00,115532.0
2014-02-03 00:00:00,151697.0
2014-02-04 00:00:00,146783.0
2014-02-05 00:00:00,134434.0
2014-02-06 00:00:00,143631.0
2014-02-07 00:00:00,142073.0
2014-02-08 00:00:00,128846.0
2014-02-09 00:00:00,110355.0
2014-02-10 00:00:00,152323.0
2014-02-11 00:00:00,129779.0
2014-02-12 00:00:00,124023.0
2014-02-13 00:00:00,129640.0
2014-02-14 00:00:00,144009.0
2014-02-15 00:00:00,128245.0
2014-02-16 00:00:00,107390.0
2014-02-17 00:00:00,148093.0
2014-02-18 00:00:00,132286.0
2014-02-19 00:00:00,154079.0
2014-02-20 00:00:00,159785.0
2014-02-21 00:00:00,156400.0
2014-02-22 00:00:00,134765.0
2014-02-23 00:00:00,144957.0
2014-02-24 00:00:00,193162.0
2014-02-25 00:00:00,183668.0
2014-02-26 00:00:00,166942.0
2014-02-27 00:00:00,162312.0
2014-02-28 00:00:00,145370.0
2014-03-01 00:00:00,153084.0
2014-03-02 00:00:00,134483.0
2014-03-03 00:00:00,207617.0
2014-03-04 00:00:00,201000.0
2014-03-05 00:00:00,172202.0
2014-03-06 00:00:00,169426.0
2014-03-07 00:00:00,156936.0
2014-03-08 00:00:00,149419.0
2014-03-09 00:00:00,149990.0
2014-03-10 00:00:00,171342.0
2014-03-11 00:00:00,155145.0
2014-03-12 00:00:00,166882.0
2014-03-13 00:00:00,163734.0
2014-03-14 00:00:00,135298.0
2014-03-15 00:00:00,120614.0
2014-03-16 00:00:00,120423.0
2014-03-17 00:00:00,162111.0
2014-03-18 00:00:00,118351.0
2014-03-19 00:00:00,141597.0
2014-03-20 00:00:00,136364.0
2014-03-21 00:00:00,157457.0
2014-03-22 00:00:00,135217.0
2014-03-23 00:00:00,126956.0
2014-03-24 00:00:00,169414.0
2014-03-25 00:00:00,143947.0
2014-03-26 00:00:00,146839.0
2014-03-27 00:00:00,160637.0
2014-03-28 00:00:00,158001.0
2014-03-29 00:00:00,127427.0
2014-03-30 00:00:00,147993.0
2014-03-31 00:00:00,148468.0
2014-04-01 00:00:00,155429.0
2014-04-02 00:00:00,153963.0
2014-04-03 00:00:00,125717.0
2014-04-04 00:00:00,154707.0
2014-04-05 00:00:00,131344.0
2014-04-06 00:00:00,167245.0
2014-04-07 00:00:00,136394.0
2014-04-08 00:00:00,142384.0
2014-04-09 00:00:00,153632.0
2014-04-10 00:00:00,159374.0
2014-04-11 00:00:00,148338.0
2014-04-12 00:00:00,112455.0
2014-04-13 00:00:00,156895.0
2014-04-14 00:00:00,158066.0
2014-04-15 00:00:00,156359.0
2014-04-16 00:00:00,149841.0
2014-04-17 00:00:00,131868.0
2014-04-18 00:00:00,128648.0
2014-04-19 00:00:00,118692.0
2014-04-20 00:00:00,147204.0
2014-04-21 00:00:00,121759.0
2014-04-22 00:00:00,162297.0
2014-04-23 00:00:00,135242.0
2014-04-24 00:00:00,135134.0
2014-04-25 00:00:00,154706.0
2014-04-26 00:00:00,114923.0
2014-04-27 00:00:00,148161.0
2014-04-28 00:00:00,146280.0
2014-04-29 00:00:00,141443.0
2014-04-30 00:00:00,138804.0
2014-05-01 00:00:00,132989.0
2014-05-02 00:00:00,122570.0
2014-05-03 00:00:00,98010.0
2014-05-04 00:00:00,136682.0
2014-05-05 00:00:00,126823.0
2014-05-06 00:00:00,144318.0
2014-05-07 00:00:00,139545.0
2014-05-08 00:00:00,140028.0
2014-05-09 00:00:00,136384.0
2014-05-10 00:00:00,115894.0
2014-05-11 00:00:00,145663.0
2014-05-12 00:00:00,128562.0
2014-05-13 00:00:00,126152.0
2014-05-14 00:00:00,136797.0
2014-05-15 00:00:00,149729.0
2014-05-16 00:00:00,123629.0
2014-05-17 00:00:00,109902.0
2014-05-18 00:00:00,151253.0
2014-05-19 00:00:00,137175.0
2014-05-20 00:00:00,162024.0
2014-05-21 00:00:00,131323.0
2014-05-22 00:00:00,137973.0
2014-05-23 00:00:00,150893.0
2014-05-24 00:00:00,103212.0
2014-05-25 00:00:00,165704.0
2014-05-26 00:00:00,143041.0
2014-05-27 00:00:00,150775.0
2014-05-28 00:00:00,156184.0
2014-05-29 00:00:00,145139.0
2014-05-30 00:00:00,127995.0
2014-05-31 00:00:00,123644.0
2014-06-01 00:00:00,167932.0
2014-06-02 00:00:00,149237.0
2014-06-03 00:00:00,160756.0
2014-06-04 00:00:00,148353.0
2014-06-05 00:00:00,154509.0
2014-06-06 00:00:00,143645.0
2014-06-07 00:00:00,120890.0
2014-06-08 00:00:00,153210.0
2014-06-09 00:00:00,137265.0
2014-06-10 00:00:00,146486.0
2014-06-11 00:00:00,145154.0
2014-06-12 00:00:00,146361.0
2014-06-13 00:00:00,146417.0
2014-06-14 00:00:00,128268.0
2014-06-15 00:00:00,156625.0
2014-06-16 00:00:00,151411.0
2014-06-17 00:00:00,161493.0
2014-06-18 00:00:00,144626.0
2014-06-19 00:00:00,132614.0
2014-06-20 00:00:00,133214.0
2014-06-21 00:00:00,130125.0
2014-06-22 00:00:00,163514.0
2014-06-23 00:00:00,136813.0
2014-06-24 00:00:00,148534.0
2014-06-25 00:00:00,150394.0
2014-06-26 00:00:00,136793.0
2014-06-27 00:00:00,144281.0
2014-06-28 00:00:00,119637.0
2014-06-29 00:00:00,155427.0
2014-06-30 00:00:00,153158.0
2014-07-01 00:00:00,157472.0
2014-07-02 00:00:00,152173.0
2014-07-03 00:00:00,135992.0
2014-07-04 00:00:00,122293.0
2014-07-05 00:00:00,110447.0
2014-07-06 00:00:00,163144.0
2014-07-07 00:00:00,159811.0
2014-07-08 00:00:00,184360.0
2014-07-09 00:00:00,157335.0
2014-07-10 00:00:00,147432.0
2014-07-11 00:00:00,145271.0
2014-07-12 00:00:00,134802.0
2014-07-13 00:00:00,168917.0
2014-07-14 00:00:00,138366.0
2014-07-15 00:00:00,154269.0
2014-07-16 00:00:00,144076.0
2014-07-17 00:00:00,147920.0
2014-07-18 00:00:00,141523.0
2014-07-19 00:00:00,131462.0
2014-07-20 00:00:00,170737.0
2014-07-21 00:00:00,135234.0
2014-07-22 00:00:00,141538.0
2014-07-23 00:00:00,151146.0
2014-07-24 00:00:00,149324.0
2014-07-25 00:00:00,152439.0
2014-07-26 00:00:00,119755.0
2014-07-27 00:00:00,162972.0
2014-07-28 00:00:00,147974.0
2014-07-29 00:00:00,142385.0
2014-07-30 00:00:00,156102.0
2014-07-31 00:00:00,148020.0
2014-08-01 00:00:00,150907.0
2014-08-02 00:00:00,121519.0
2014-08-03 00:00:00,151735.0
2014-08-04 00:00:00,134288.0
2014-08-05 00:00:00,168882.0
2014-08-06 00:00:00,173282.0
2014-08-07 00:00:00,151230.0
2014-08-08 00:00:00,149498.0
2014-08-09 00:00:00,130462.0
2014-08-10 00:00:00,174825.0
2014-08-11 00:00:00,170341.0
2014-08-12 00:00:00,175058.0
2014-08-13 00:00:00,169355.0
2014-08-14 00:00:00,165350.0
2014-08-15 00:00:00,158933.0
2014-08-16 00:00:00,146332.0
2014-08-17 00:00:00,179878.0
2014-08-18 00:00:00,167625.0
2014-08-19 00:00:00,161716.0
2014-08-20 00:00:00,163469.0
2014-08-21 00:00:00,169811.0
2014-08-22 00:00:00,156690.0
2014-08-23 00:00:00,128246.0
2014-08-24 00:00:00,185028.0
2014-08-25 00:00:00,154245.0
2014-08-26 00:00:00,163451.0
2014-08-27 00:00:00,157523.0
2014-08-28 00:00:00,167080.0
2014-08-29 00:00:00,140682.0
2014-08-30 00:00:00,141380.0
2014-08-31 00:00:00,170749.0
2014-09-01 00:00:00,167302.0
2014-09-02 00:00:00,155595.0
2014-09-03 00:00:00,146140.0
2014-09-04 00:00:00,153958.0
2014-09-05 00:00:00,156320.0
2014-09-06 00:00:00,133875.0
2014-09-07 00:00:00,212749.0
2014-09-08 00:00:00,161630.0
2014-09-09 00:00:00,174038.0
2014-09-10 00:00:00,155747.0
2014-09-11 00:00:00,149290.0
2014-09-12 00:00:00,146245.0
2014-09-13 00:00:00,132966.0
2014-09-14 00:00:00,213769.0
2014-09-15 00:00:00,160989.0
2014-09-16 00:00:00,182666.0
2014-09-17 00:00:00,163698.0
2014-09-18 00:00:00,165517.0
2014-09-19 00:00:00,143062.0
2014-09-20 00:00:00,140496.0
2014-09-21 00:00:00,183275.0
2014-09-22 00:00:00,170784.0
2014-09-23 00:00:00,163696.0
2014-09-24 00:00:00,164370.0
2014-09-25 00:00:00,168665.0
2014-09-26 00:00:00,154395.0
2014-09-27 00:00:00,141428.0
2014-09-28 00:00:00,214115.0
2014-09-29 00:00:00,159257.0
2014-09-30 00:00:00,184878.0
2014-10-01 00:00:00,184302.0
2014-10-02 00:00:00,156333.0
2014-10-03 00:00:00,150088.0
2014-10-04 00:00:00,140633.0
2014-10-05 00:00:00,220026.0
2014-10-06 00:00:00,157072.0
2014-10-07 00:00:00,171824.0
2014-10-08 00:00:00,161782.0
2014-10-09 00:00:00,159411.0
2014-10-10 00:00:00,171643.0
2014-10-11 00:00:00,139081.0
2014-10-12 00:00:00,211008.0
2014-10-13 00:00:00,181958.0
2014-10-14 00:00:00,172300.0
2014-10-15 00:00:00,180663.0
2014-10-16 00:00:00,159050.0
2014-10-17 00:00:00,157606.0
2014-10-19 00:00:00,208126.0
2014-10-20 00:00:00,166994.0
2014-10-21 00:00:00,174424.0
2014-10-22 00:00:00,171493.0
2014-10-23 00:00:00,164169.0
2014-10-24 00:00:00,158148.0
2014-10-25 00:00:00,185238.0
2014-10-26 00:00:00,184703.0
2014-10-27 00:00:00,189730.0
2014-10-28 00:00:00,174018.0
2014-10-29 00:00:00,174417.0
2014-10-30 00:00:00,176402.0
2014-10-31 00:00:00,170099.0
2014-11-01 00:00:00,143835.0
2014-11-02 00:00:00,237620.0
2014-11-03 00:00:00,173647.0
2014-11-04 00:00:00,172105.0
2014-11-05 00:00:00,171281.0
2014-11-06 00:00:00,175366.0
2014-11-07 00:00:00,163758.0
2014-11-08 00:00:00,134292.0
2014-11-09 00:00:00,225316.0
2014-11-10 00:00:00,175663.0
2014-11-11 00:00:00,170263.0
2014-11-12 00:00:00,196274.0
2014-11-13 00:00:00,183931.0
2014-11-14 00:00:00,196365.0
2014-11-15 00:00:00,150621.0
2014-11-16 00:00:00,222035.0
2014-11-17 00:00:00,177323.0
2014-11-18 00:00:00,180223.0
2014-11-19 00:00:00,172491.0
2014-11-20 00:00:00,179016.0
2014-11-21 00:00:00,171057.0
2014-11-22 00:00:00,154860.0
2014-11-23 00:00:00,223748.0
2014-11-24 00:00:00,173690.0
2014-11-25 00:00:00,175123.0
2014-11-26 00:00:00,170725.0
2014-11-27 00:00:00,181363.0
2014-11-28 00:00:00,177683.0
2014-11-29 00:00:00,155964.0
2014-11-30 00:00:00,246494.0
2014-12-01 00:00:00,181684.0
2014-12-02 00:00:00,209968.0
2014-12-03 00:00:00,194808.0
2014-12-04 00:00:00,187186.0
2014-12-05 00:00:00,194196.0
2014-12-06 00:00:00,157776.0
2014-12-07 00:00:00,229659.0
2014-12-08 00:00:00,198822.0
2014-12-09 00:00:00,186519.0
2014-12-10 00:00:00,187861.0
2014-12-11 00:00:00,181976.0
2014-12-12 00:00:00,190237.0
2014-12-13 00:00:00,155092.0
2014-12-14 00:00:00,250811.0
2014-12-15 00:00:00,202124.0
2014-12-16 00:00:00,219102.0
2014-12-17 00:00:00,209988.0
2014-12-18 00:00:00,200207.0
2014-12-19 00:00:00,189380.0
2014-12-20 00:00:00,224411.0
2014-12-21 00:00:00,205666.0
2014-12-22 00:00:00,212181.0
2014-12-23 00:00:00,202314.0
2014-12-24 00:00:00,161207.0
2014-12-25 00:00:00,140109.0
2014-12-26 00:00:00,162298.0
2014-12-27 00:00:00,180035.0
2014-12-28 00:00:00,238616.0
2014-12-29 00:00:00,163563.0
2014-12-30 00:00:00,179514.0
2014-12-31 00:00:00,150108.0
2015-01-01 00:00:00,117529.0
2015-01-02 00:00:00,179406.0
2015-01-03 00:00:00,205926.0
2015-01-04 00:00:00,207255.0
2015-01-05 00:00:00,200612.0
2015-01-06 00:00:00,179159.0
2015-01-07 00:00:00,171674.0
2015-01-08 00:00:00,197689.0
2015-01-09 00:00:00,202190.0
2015-01-10 00:00:00,242729.0
2015-01-11 00:00:00,211904.0
2015-01-12 00:00:00,186352.0
2015-01-13 00:00:00,213182.0
2015-01-14 00:00:00,217076.0
2015-01-15 00:00:00,229796.0
2015-01-16 00:00:00,209325.0
2015-01-17 00:00:00,250389.0
2015-01-18 00:00:00,214984.0
2015-01-19 00:00:00,207358.0
2015-01-20 00:00:00,191743.0
2015-01-21 00:00:00,189969.0
2015-01-22 00:00:00,186251.0
2015-01-23 00:00:00,178774.0
2015-01-24 00:00:00,167143.0
2015-01-25 00:00:00,281521.0
2015-01-26 00:00:00,216080.0
2015-01-27 00:00:00,205787.0
2015-01-28 00:00:00,156833.0
2015-01-29 00:00:00,178726.0
2015-01-30 00:00:00,161500.0
2015-01-31 00:00:00,243132.0
2015-02-01 00:00:00,217101.0
2015-02-02 00:00:00,184674.0
2015-02-03 00:00:00,203192.0
2015-02-04 00:00:00,198579.0
2015-02-05 00:00:00,176000.0
2015-02-06 00:00:00,201370.0
2015-02-07 00:00:00,159160.0
2015-02-08 00:00:00,264578.0
2015-02-09 00:00:00,191360.0
2015-02-10 00:00:00,196075.0
2015-02-11 00:00:00,191881.0
2015-02-12 00:00:00,198875.0
2015-02-13 00:00:00,274903.0
2015-02-14 00:00:00,214118.0
2015-02-15 00:00:00,300913.0
2015-02-16 00:00:00,227349.0
2015-02-17 00:00:00,229875.0
2015-02-18 00:00:00,209069.0
2015-02-19 00:00:00,180964.0
2015-02-20 00:00:00,196964.0
2015-02-21 00:00:00,237585.0
2015-02-22 00:00:00,232004.0
2015-02-23 00:00:00,213050.0
2015-02-24 00:00:00,197476.0
2015-02-25 00:00:00,193898.0
2015-02-26 00:00:00,190948.0
2015-02-27 00:00:00,198801.0
2015-02-28 00:00:00,238945.0
2015-03-01 00:00:00,230566.0
2015-03-02 00:00:00,221621.0
2015-03-03 00:00:00,218185.0
2015-03-04 00:00:00,200738.0
2015-03-05 00:00:00,210532.0
2015-03-06 00:00:00,190781.0
2015-03-07 00:00:00,213542.0
2015-03-08 00:00:00,219897.0
2015-03-09 00:00:00,213987.0
2015-03-10 00:00:00,202831.0
2015-03-11 00:00:00,202784.0
2015-03-12 00:00:00,191013.0
2015-03-13 00:00:00,196893.0
2015-03-14 00:00:00,221145.0
2015-03-15 00:00:00,219686.0
2015-03-16 00:00:00,215332.0
2015-03-17 00:00:00,189410.0
2015-03-18 00:00:00,192033.0
2015-03-19 00:00:00,191319.0
2015-03-20 00:00:00,196439.0
2015-03-21 00:00:00,209563.0
2015-03-22 00:00:00,229566.0
2015-03-23 00:00:00,217678.0
2015-03-24 00:00:00,182247.0
2015-03-25 00:00:00,186186.0
2015-03-26 00:00:00,187578.0
2015-03-27 00:00:00,196455.0
2015-03-28 00:00:00,200239.0
2015-03-29 00:00:00,231523.0
2015-03-30 00:00:00,213673.0
2015-03-31 00:00:00,226307.0
2015-04-01 00:00:00,223233.0
2015-04-02 00:00:00,211292.0
2015-04-03 00:00:00,194634.0
2015-04-04 00:00:00,215923.0
2015-04-05 00:00:00,221968.0
2015-04-06 00:00:00,205697.0
2015-04-07 00:00:00,215918.0
2015-04-08 00:00:00,215255.0
2015-04-09 00:00:00,201791.0
2015-04-10 00:00:00,218653.0
2015-04-11 00:00:00,235064.0
2015-04-12 00:00:00,217732.0
2015-04-13 00:00:00,221789.0
2015-04-14 00:00:00,213708.0
2015-04-15 00:00:00,186694.0
2015-04-16 00:00:00,188970.0
2015-04-17 00:00:00,193199.0
2015-04-18 00:00:00,216541.0
2015-04-19 00:00:00,222517.0
2015-04-20 00:00:00,209796.0
2015-04-21 00:00:00,202389.0
2015-04-22 00:00:00,220819.0
2015-04-23 00:00:00,217563.0
2015-04-24 00:00:00,204006.0
2015-04-25 00:00:00,230746.0
2015-04-26 00:00:00,231840.0
2015-04-27 00:00:00,215145.0
2015-04-28 00:00:00,209313.0
2015-04-29 00:00:00,219107.0
2015-04-30 00:00:00,206785.0
2015-05-01 00:00:00,188699.0
2015-05-02 00:00:00,233284.0
2015-05-03 00:00:00,214577.0
2015-05-04 00:00:00,208572.0
2015-05-05 00:00:00,219742.0
2015-05-06 00:00:00,225289.0
2015-05-07 00:00:00,220987.0
2015-05-08 00:00:00,258964.0
2015-05-09 00:00:00,189134.0
2015-05-10 00:00:00,219078.0
2015-05-11 00:00:00,225581.0
2015-05-12 00:00:00,226586.0
2015-05-13 00:00:00,210288.0
2015-05-14 00:00:00,200454.0
2015-05-15 00:00:00,209511.0
2015-05-16 00:00:00,229024.0
2015-05-17 00:00:00,213882.0
2015-05-18 00:00:00,206913.0
2015-05-19 00:00:00,212508.0
2015-05-20 00:00:00,214856.0
2015-05-21 00:00:00,202037.0
2015-05-22 00:00:00,208304.0
2015-05-23 00:00:00,187976.0
2015-05-24 00:00:00,249786.0
2015-05-25 00:00:00,221655.0
2015-05-26 00:00:00,227723.0
2015-05-27 00:00:00,214649.0
2015-05-28 00:00:00,212935.0
2015-05-29 00:00:00,243480.0
2015-05-30 00:00:00,266265.0
2015-05-31 00:00:00,251225.0
2015-06-01 00:00:00,258970.0
2015-06-02 00:00:00,253269.0
2015-06-03 00:00:00,246454.0
2015-06-04 00:00:00,231919.0
2015-06-05 00:00:00,223180.0
2015-06-06 00:00:00,234953.0
2015-06-07 00:00:00,220164.0
2015-06-08 00:00:00,202272.0
2015-06-09 00:00:00,230578.0
2015-06-10 00:00:00,272533.0
2015-06-11 00:00:00,233951.0
2015-06-12 00:00:00,248877.0
2015-06-13 00:00:00,239474.0
2015-06-14 00:00:00,247680.0
2015-06-15 00:00:00,272423.0
2015-06-16 00:00:00,231099.0
2015-06-17 00:00:00,264842.0
2015-06-18 00:00:00,234569.0
2015-06-19 00:00:00,253777.0
2015-06-20 00:00:00,228622.0
2015-06-21 00:00:00,236321.0
2015-06-22 00:00:00,222817.0
2015-06-23 00:00:00,256698.0
2015-06-24 00:00:00,224581.0
2015-06-25 00:00:00,189264.0
2015-06-26 00:00:00,248150.0
2015-06-27 00:00:00,254786.0
2015-06-28 00:00:00,236527.0
2015-06-29 00:00:00,240752.0
2015-06-30 00:00:00,257561.0
2015-07-01 00:00:00,253870.0
2015-07-02 00:00:00,267808.0
2015-07-03 00:00:00,252129.0
2015-07-04 00:00:00,234937.0
2015-07-05 00:00:00,269467.0
2015-07-06 00:00:00,290419.0
2015-07-07 00:00:00,276934.0
2015-07-08 00:00:00,278945.0
2015-07-09 00:00:00,269424.0
2015-07-10 00:00:00,266692.0
2015-07-11 00:00:00,275689.0
2015-07-12 00:00:00,270698.0
2015-07-13 00:00:00,240377.0
2015-07-14 00:00:00,230438.0
2015-07-15 00:00:00,231980.0
2015-07-16 00:00:00,222932.0
2015-07-17 00:00:00,205768.0
2015-07-18 00:00:00,213960.0
2015-07-19 00:00:00,248240.0
