Timestamp,n-transactions-per-block
2010-07-20 00:00:00,3.2817679558011
2010-07-21 00:00:00,2.23671497584541
2010-07-22 00:00:00,2.25568181818182
2010-07-23 00:00:00,2.11855670103093
2010-07-24 00:00:00,4.73015873015873
2010-07-25 00:00:00,7.89177489177489
2010-07-26 00:00:00,1.92181069958848
2010-07-27 00:00:00,2.56626506024096
2010-07-28 00:00:00,12.2704402515723
2010-07-29 00:00:00,10.3722222222222
2010-07-30 00:00:00,1.78571428571429
2010-07-31 00:00:00,1.45320197044335
2010-08-01 00:00:00,1.52301255230126
2010-08-02 00:00:00,1.64462809917355
2010-08-03 00:00:00,2.85462555066079
2010-08-04 00:00:00,1.80658436213992
2010-08-05 00:00:00,2.36238532110092
2010-08-06 00:00:00,2.4421768707483
2010-08-07 00:00:00,1.76129032258065
2010-08-08 00:00:00,1.96482412060302
2010-08-09 00:00:00,2.23157894736842
2010-08-10 00:00:00,1.78010471204188
2010-08-11 00:00:00,1.76824034334764
2010-08-12 00:00:00,1.80645161290323
2010-08-13 00:00:00,2.4
2010-08-14 00:00:00,1.54448398576512
2010-08-15 00:00:00,1.52173913043478
2010-08-16 00:00:00,3.08163265306122
2010-08-17 00:00:00,2.46511627906977
2010-08-18 00:00:00,2.83458646616541
2010-08-19 00:00:00,2.40740740740741
2010-08-20 00:00:00,2.19170984455959
2010-08-21 00:00:00,1.97687861271676
2010-08-22 00:00:00,1.72641509433962
2010-08-23 00:00:00,1.73239436619718
2010-08-24 00:00:00,1.76279069767442
2010-08-25 00:00:00,1.68981481481481
2010-08-26 00:00:00,1.75238095238095
2010-08-27 00:00:00,1.71929824561404
2010-08-28 00:00:00,1.99411764705882
2010-08-29 00:00:00,1.60493827160494
2010-08-30 00:00:00,2.20805369127517
2010-08-31 00:00:00,2.39673913043478
2010-09-01 00:00:00,2.4203821656051
2010-09-02 00:00:00,2.05769230769231
2010-09-03 00:00:00,1.94512195121951
2010-09-04 00:00:00,1.51381215469613
2010-09-05 00:00:00,1.88484848484848
2010-09-06 00:00:00,1.75949367088608
2010-09-07 00:00:00,1.7625
2010-09-08 00:00:00,2.05454545454545
2010-09-09 00:00:00,2.4
2010-09-10 00:00:00,2.03389830508475
2010-09-11 00:00:00,1.90625
2010-09-12 00:00:00,2.14124293785311
2010-09-13 00:00:00,2.54970760233918
2010-09-14 00:00:00,2.08866995073892
2010-09-15 00:00:00,2.54437869822485
2010-09-16 00:00:00,2.0
2010-09-17 00:00:00,1.73557692307692
2010-09-18 00:00:00,1.68354430379747
2010-09-19 00:00:00,1.69856459330144
2010-09-20 00:00:00,2.29064039408867
2010-09-21 00:00:00,4.7093023255814
2010-09-22 00:00:00,3.86781609195402
2010-09-23 00:00:00,2.7991452991453
2010-09-24 00:00:00,2.19736842105263
2010-09-25 00:00:00,2.57004830917874
2010-09-26 00:00:00,1.95121951219512
2010-09-27 00:00:00,2.63318777292576
2010-09-28 00:00:00,2.31603773584906
2010-09-29 00:00:00,5.94512195121951
2010-09-30 00:00:00,2.5
2010-10-01 00:00:00,3.79220779220779
2010-10-02 00:00:00,5.01
2010-10-03 00:00:00,3.09016393442623
2010-10-04 00:00:00,2.66013071895425
2010-10-05 00:00:00,2.94444444444444
2010-10-06 00:00:00,2.38011695906433
2010-10-07 00:00:00,2.125
2010-10-08 00:00:00,2.35714285714286
2010-10-09 00:00:00,2.5379746835443
2010-10-10 00:00:00,2.03932584269663
2010-10-11 00:00:00,2.15094339622642
2010-10-12 00:00:00,2.27096774193548
2010-10-13 00:00:00,2.06818181818182
2010-10-14 00:00:00,1.79024390243902
2010-10-15 00:00:00,1.85310734463277
2010-10-16 00:00:00,1.7093023255814
2010-10-17 00:00:00,1.69259259259259
2010-10-18 00:00:00,2.32530120481928
2010-10-19 00:00:00,3.609375
2010-10-20 00:00:00,2.70075757575758
2010-10-21 00:00:00,2.96774193548387
2010-10-22 00:00:00,3.90909090909091
2010-10-23 00:00:00,2.95428571428571
2010-10-24 00:00:00,2.69268292682927
2010-10-25 00:00:00,2.01970443349754
2010-10-26 00:00:00,2.149377593361
2010-10-27 00:00:00,2.66666666666667
2010-10-28 00:00:00,2.21917808219178
2010-10-29 00:00:00,2.09417040358744
2010-10-30 00:00:00,1.69047619047619
2010-10-31 00:00:00,1.71508379888268
2010-11-01 00:00:00,1.98305084745763
2010-11-02 00:00:00,1.625
2010-11-03 00:00:00,1.82631578947368
2010-11-04 00:00:00,1.70149253731343
2010-11-05 00:00:00,2.01826484018265
2010-11-06 00:00:00,1.80733944954128
2010-11-07 00:00:00,1.87136929460581
2010-11-08 00:00:00,1.87272727272727
2010-11-09 00:00:00,1.88479262672811
2010-11-10 00:00:00,1.95566502463054
2010-11-11 00:00:00,1.80365296803653
2010-11-12 00:00:00,1.69230769230769
2010-11-13 00:00:00,1.53811659192825
2010-11-14 00:00:00,1.625
2010-11-15 00:00:00,24.355
2010-11-16 00:00:00,46.2182741116751
2010-11-17 00:00:00,1.76113360323887
2010-11-18 00:00:00,5.81322957198444
2010-11-19 00:00:00,64.2133333333333
2010-11-20 00:00:00,83.8879310344828
2010-11-21 00:00:00,71.7428571428571
2010-11-22 00:00:00,2.10429447852761
2010-11-23 00:00:00,2.43571428571429
2010-11-24 00:00:00,22.2372881355932
2010-11-25 00:00:00,27.5303867403315
2010-11-26 00:00:00,6.77319587628866
2010-11-27 00:00:00,2.47222222222222
2010-11-28 00:00:00,2.63953488372093
2010-11-29 00:00:00,2.17224880382775
2010-11-30 00:00:00,2.24752475247525
2010-12-01 00:00:00,2.72340425531915
2010-12-02 00:00:00,2.4468085106383
2010-12-03 00:00:00,2.03174603174603
2010-12-04 00:00:00,1.82532751091703
2010-12-05 00:00:00,1.81589958158996
2010-12-06 00:00:00,1.92946058091286
2010-12-07 00:00:00,2.39748953974895
2010-12-08 00:00:00,2.19747899159664
2010-12-09 00:00:00,2.17937219730942
2010-12-10 00:00:00,2.53741496598639
2010-12-11 00:00:00,3.14285714285714
2010-12-12 00:00:00,3.76023391812865
2010-12-13 00:00:00,4.58156028368794
2010-12-14 00:00:00,3.79166666666667
2010-12-15 00:00:00,3.30653266331658
2010-12-16 00:00:00,3.06936416184971
2010-12-17 00:00:00,2.78313253012048
2010-12-18 00:00:00,3.09937888198758
2010-12-19 00:00:00,2.9945652173913
2010-12-20 00:00:00,5.86163522012579
2010-12-21 00:00:00,3.21428571428571
2010-12-22 00:00:00,4.19745222929936
2010-12-23 00:00:00,3.57931034482759
2010-12-24 00:00:00,3.58783783783784
2010-12-25 00:00:00,3.77380952380952
2010-12-26 00:00:00,4.02758620689655
2010-12-27 00:00:00,3.16867469879518
2010-12-28 00:00:00,3.9112426035503
2010-12-29 00:00:00,3.10909090909091
2010-12-30 00:00:00,3.50887573964497
2010-12-31 00:00:00,3.42592592592593
2011-01-01 00:00:00,3.64088397790055
2011-01-02 00:00:00,3.25142857142857
2011-01-03 00:00:00,7.23076923076923
